Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0005145	increased circulating VLDL cholesterol level
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0005281	increased fatty acid level
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0005564	increased hemoglobin content
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0003331	increased hepatocellular carcinoma incidence
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0002891	increased insulin sensitivity
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0002981	increased liver weight
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0005013	increased lymphocyte cell number
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0030021	increased muscle cell glucose uptake
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0012359	increased partial thromboplastin time
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0012356	increased prothrombin time
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0004973	increased regulatory T cell number
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0009763	increased sensitivity to induced morbidity/mortality
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0005348	increased T cell proliferation
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0010024	increased total body fat amount
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0003606	kidney failure
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0003103	liver degeneration
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0010768	mortality/aging
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0002169	no abnormal phenotype detected
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0005389	reproductive system phenotype
TXNIP	current symbol	MGI:1889549	Txnip	thioredoxin interacting protein	protein coding gene	MP:0003179	thrombocytopenia
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010465	aberrant origin of the right subclavian artery
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0002191	abnormal artery morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0009867	abnormal ascending aorta morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010191	abnormal choroid melanocyte morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0009388	abnormal epidermal melanocyte morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0006354	abnormal fourth pharyngeal arch artery morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0003798	abnormal Harderian gland pigmentation
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010426	abnormal heart and great artery attachment
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0006355	abnormal sixth pharyngeal arch artery morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0005508	abnormal skeleton morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0008023	abnormal styloid process morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0009525	abnormal submandibular duct morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004423	abnormal temporal bone squamous part morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0006356	abnormal third pharyngeal arch artery morphology
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0001613	abnormal vasodilation
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0001048	absent enteric neurons
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0009707	absent external auditory canal
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004318	absent incus
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004319	absent malleus
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004439	absent Meckel's cartilage
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0000040	absent middle ear ossicles
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010486	absent right subclavian artery
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004204	absent stapes
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010720	absent sublingual duct
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0009905	absent tongue
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0003138	absent tympanic ring
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004460	alisphenoid bone hypoplasia
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0000301	decreased atrioventricular cushion size
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004159	double aortic arch
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0000284	double outlet right ventricle
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0011108	embryonic lethality during organogenesis, incomplete penetrance
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0000274	enlarged heart
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0002192	hydrops fetalis
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004157	interrupted aortic arch
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0011087	neonatal lethality, complete penetrance
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0000273	overriding aortic valve
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004475	palatine bone hypoplasia
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0003494	parathyroid hypoplasia
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0005312	pericardial effusion
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010418	perimembraneous ventricular septal defect
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010722	persistent cervical thymus
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0012310	persistent ductus caroticus
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010572	persistent right dorsal aorta
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0002633	persistent truncus arteriosis
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0004592	small mandible
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0030122	temporal bone squamous part hypoplasia
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0003499	thyroid hypoplasia
ECE1	current symbol	MGI:1101357	Ece1	endothelin converting enzyme 1	protein coding gene	MP:0010402	ventricular septal defect
PIK3R3	current symbol	MGI:109277	Pik3r3	phosphoinositide-3-kinase regulatory subunit 3	protein coding gene	
PRRC2C	current symbol	MGI:1913754	Prrc2c	proline-rich coiled-coil 2C	protein coding gene	
C1orf63	human synonym	MGI:106498	Rsrp1	arginine/serine rich protein 1	protein coding gene	
DHDDS	current symbol	MGI:1914672	Dhdds	dehydrodolichyl diphosphate synthase	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0002747	abnormal aortic valve morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001614	abnormal blood vessel morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0005451	abnormal body composition
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0012752	abnormal cardiac neural crest cell migration
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0012747	abnormal cardiac neural crest cell morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0006126	abnormal cardiac outflow tract development
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000438	abnormal cranium morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001299	abnormal eye distance/ position
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0006337	abnormal first pharyngeal arch morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0006354	abnormal fourth pharyngeal arch artery morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001545	abnormal hematopoietic system physiology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000281	abnormal interventricular septum morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000074	abnormal neurocranium morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0004269	abnormal optic cup morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0005249	abnormal palatine bone morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001711	abnormal placenta morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0002399	abnormal pluripotent precursor cell morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0002748	abnormal pulmonary valve morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0006355	abnormal sixth pharyngeal arch artery morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0006356	abnormal third pharyngeal arch artery morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000259	abnormal vascular development
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001718	abnormal visceral yolk sac morphology
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0010565	absent fetal ductus arteriosus
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0004086	absent heartbeat
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001683	absent mesoderm
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000293	absent myocardial trabeculae
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001698	decreased embryo size
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0005333	decreased heart rate
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001730	embryonic growth arrest
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0006198	enophthalmos
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001696	failure to gastrulate
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000784	forebrain hypoplasia
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0005397	hematopoietic system phenotype
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001914	hemorrhage
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0004809	increased hematopoietic stem cell number
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0012098	increased spongiotrophoblast size
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0011109	lethality throughout fetal growth and development, incomplete penetrance
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000024	lowered ear position
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000433	microcephaly
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0011087	neonatal lethality, complete penetrance
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0002169	no abnormal phenotype detected
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000929	open neural tube
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0001722	pale yolk sac
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0005312	pericardial effusion
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0002633	persistent truncus arteriosis
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000091	short premaxilla
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0000445	short snout
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0004259	small placenta
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0030121	small temporal bone squamous part
ARID1A	current symbol	MGI:1935147	Arid1a	AT rich interactive domain 1A (SWI-like)	protein coding gene	MP:0010402	ventricular septal defect
OSBPL9	current symbol	MGI:1923784	Osbpl9	oxysterol binding protein-like 9	protein coding gene	
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0002398	abnormal bone marrow cell morphology/development
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0009278	abnormal bone marrow cell physiology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0011024	abnormal branching involved in lung morphogenesis
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003077	abnormal cell cycle
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005076	abnormal cell differentiation
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005621	abnormal cell physiology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000788	abnormal cerebral cortex morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000188	abnormal circulating glucose level
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001663	abnormal digestive system physiology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004787	abnormal dorsal aorta morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001700	abnormal embryo turning
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005220	abnormal exocrine pancreas morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003383	abnormal gluconeogenesis
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005438	abnormal glycogen homeostasis
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000377	abnormal hair follicle morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003809	abnormal hair shaft morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0011260	abnormal head mesenchyme morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000477	abnormal intestine morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0002118	abnormal lipid homeostasis
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0010906	abnormal lung bud morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001176	abnormal lung development
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0009760	abnormal mitotic spindle morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0002106	abnormal muscle physiology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0008256	abnormal myometrium morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004837	abnormal neural fold formation
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003720	abnormal neural tube closure
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0002825	abnormal notochord morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0009146	abnormal pancreatic acinar cell morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0009145	abnormal pancreatic acinus morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005215	abnormal pancreatic islet morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001712	abnormal placenta development
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0008803	abnormal placental labyrinth vasculature morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001711	abnormal placenta morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003231	abnormal placenta vasculature
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0011750	abnormal seminiferous tubule epithelium morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0002216	abnormal seminiferous tubule morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0002784	abnormal Sertoli cell morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001688	abnormal somite development
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001156	abnormal spermatogenesis
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004255	abnormal spongiotrophoblast layer morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001146	abnormal testis morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000538	abnormal urinary bladder morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004902	abnormal uterus size
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005592	abnormal vascular smooth muscle morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001622	abnormal vasculogenesis
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001718	abnormal visceral yolk sac morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003229	abnormal vitelline vasculature morphology
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0006342	absent first pharyngeal arch
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001719	absent vitelline blood vessels
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004024	aneuploidy
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005386	behavior/neurological phenotype
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005384	cellular phenotype
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003269	colon polyps
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001314	corneal opacity
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001265	decreased body size
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000333	decreased bone marrow cell number
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001698	decreased embryo size
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0002875	decreased erythrocyte cell number
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0011942	decreased fluid intake
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004810	decreased hematopoietic stem cell number
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000221	decreased leukocyte cell number
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004901	decreased male germ cell number
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0030022	decreased muscle cell glucose uptake
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0009177	decreased pancreatic alpha cell number
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003339	decreased pancreatic beta cell number
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0009181	decreased pancreatic delta cell number
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0011732	decreased somite size
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004852	decreased testis weight
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0002052	decreased tumor incidence
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0009656	delayed chorioallantoic fusion
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000422	delayed hair appearance
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005381	digestive/alimentary phenotype
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001270	distended abdomen
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0008012	duodenum polyps
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003984	embryonic growth retardation
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0011092	embryonic lethality, complete penetrance
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005379	endocrine/exocrine gland phenotype
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000599	enlarged liver
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000691	enlarged spleen
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003883	enlarged stomach
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004180	failure of initiation of embryo turning
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0013267	first pharyngeal arch hypoplasia
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0003299	gastric polyps
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0010352	gastrointestinal tract polyps
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005378	growth/size/body region phenotype
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005376	homeostasis/metabolism phenotype
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0000519	hydronephrosis
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005293	impaired glucose tolerance
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005292	improved glucose tolerance
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0001701	incomplete embryo turning
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0010383	increased adenoma incidence
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0005559	increased circulating glucose level
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0008593	increased circulating interleukin-10 level
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0004868	increased endometrial carcinoma incidence
STK11	current symbol	MGI:1341870	Stk11	serine/threonine kinase 11	protein coding gene	MP:0010279	increased gastrointestinal tumor incidence
