Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002391	abnormal Peyer's patch germinal center morphology
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002392	abnormal Peyer's patch T cell area morphology
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002452	abnormal professional antigen presenting cell physiology
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001191	abnormal skin condition
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0009622	absent inguinal lymph nodes
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0009481	cecum inflammation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002857	cochlear ganglion degeneration
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005093	decreased B cell proliferation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008805	decreased circulating amylase level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008600	decreased circulating interleukin-2 level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005634	decreased circulating sodium level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0004417	decreased cochlear nerve compound action potential
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002875	decreased erythrocyte cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001807	decreased IgA level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002492	decreased IgE level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008495	decreased IgG1 level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008498	decreased IgG3 level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001805	decreased IgG level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001806	decreased IgM level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002460	decreased immunoglobulin level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008688	decreased interleukin-2 secretion
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008700	decreased interleukin-4 secretion
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008706	decreased interleukin-6 secretion
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0003961	decreased lean body mass
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008182	decreased marginal zone B cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005642	decreased mean corpuscular hemoglobin concentration
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008050	decreased memory T cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008122	decreased myeloid dendritic cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008045	decreased NK cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008040	decreased NK T cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0004985	decreased osteoclast cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008133	decreased Peyer's patch number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0004974	decreased regulatory T cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0010379	decreased respiratory quotient
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008083	decreased single-positive T cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0004804	decreased susceptibility to autoimmune diabetes
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0009790	decreased susceptibility to viral infection induced morbidity/mortality
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005095	decreased T cell proliferation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0003998	decreased thermal nociceptive threshold
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008561	decreased tumor necrosis factor secretion
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005036	diarrhea
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0000702	enlarged lymph nodes
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0000691	enlarged spleen
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0000240	extramedullary hematopoiesis
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005376	homeostasis/metabolism phenotype
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005387	immune system phenotype
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0020154	impaired humoral immune response
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0006042	increased apoptosis
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005154	increased B cell proliferation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002968	increased circulating alkaline phosphatase level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001554	increased circulating free fatty acid level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002497	increased IgE level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008499	increased IgG1 level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002461	increased immunoglobulin level
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0000218	increased leukocyte cell number
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0004748	increased susceptibility to age-related hearing loss
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002412	increased susceptibility to bacterial infection
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0009788	increased susceptibility to bacterial infection induced morbidity/mortality
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0004597	increased susceptibility to noise-induced hearing loss
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001973	increased thermal nociceptive threshold
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0003304	large intestinal inflammation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005202	lethargy
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001860	liver inflammation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001861	lung inflammation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0000688	lymphoid hyperplasia
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005369	muscle phenotype
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0010373	myeloid hyperplasia
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002169	no abnormal phenotype detected
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0003303	peritoneal inflammation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0001732	postnatal growth retardation
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0002083	premature death
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0011110	preweaning lethality, incomplete penetrance
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0010179	rough coat
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0005390	skeleton phenotype
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0009624	small inguinal lymph nodes
NFKB1	current symbol	MGI:97312	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein coding gene	MP:0008135	small Peyer's patches
GRPEL1	current symbol	MGI:1334417	Grpel1	GrpE-like 1, mitochondrial	protein coding gene	
PDHX	current symbol	MGI:1351627	Pdhx	pyruvate dehydrogenase complex, component X	protein coding gene	
MADD	human synonym	MGI:106092	Etfa	electron transferring flavoprotein, alpha polypeptide	protein coding gene	
MADD	human synonym	MGI:106098	Etfb	electron transferring flavoprotein, beta polypeptide	protein coding gene	
MADD	human synonym	MGI:106100	Etfdh	electron transferring flavoprotein, dehydrogenase	protein coding gene	MP:0010097	abnormal retinal blood vessel morphology
MADD	human synonym	MGI:106100	Etfdh	electron transferring flavoprotein, dehydrogenase	protein coding gene	MP:0002792	abnormal retinal vasculature morphology
MADD	human synonym	MGI:106100	Etfdh	electron transferring flavoprotein, dehydrogenase	protein coding gene	MP:0001325	abnormal retina morphology
MADD	human synonym	MGI:106100	Etfdh	electron transferring flavoprotein, dehydrogenase	protein coding gene	MP:0001488	increased startle reflex
MADD	human synonym	MGI:106100	Etfdh	electron transferring flavoprotein, dehydrogenase	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0002910	abnormal excitatory postsynaptic currents
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0004753	abnormal miniature excitatory postsynaptic currents
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0001053	abnormal neuromuscular synapse morphology
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0001944	abnormal pancreas morphology
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0005217	abnormal pancreatic beta cell morphology
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0003562	abnormal pancreatic beta cell physiology
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0005215	abnormal pancreatic islet morphology
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0004769	abnormal synaptic vesicle morphology
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0004792	abnormal synaptic vesicle number
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0002727	decreased circulating insulin level
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0003059	decreased insulin secretion
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0001559	hyperglycemia
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0005498	hyporesponsive to tactile stimuli
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0002578	impaired ability to fire action potentials
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0005293	impaired glucose tolerance
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0013279	increased fasted circulating glucose level
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0011087	neonatal lethality, complete penetrance
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0010819	primary atelectasis
MADD	current symbol	MGI:2444672	Madd	MAP-kinase activating death domain	protein coding gene	MP:0001953	respiratory failure
CARS	current symbol	MGI:1351477	Cars	cysteinyl-tRNA synthetase	protein coding gene	
RAB5B	current symbol	MGI:105938	Rab5b	RAB5B, member RAS oncogene family	protein coding gene	
NUP107	current symbol	MGI:2143854	Nup107	nucleoporin 107	protein coding gene	
FBXO9	current symbol	MGI:1918788	Fbxo9	f-box protein 9	protein coding gene	MP:0005642	decreased mean corpuscular hemoglobin concentration
FBXO9	current symbol	MGI:1918788	Fbxo9	f-box protein 9	protein coding gene	MP:0001402	hypoactivity
FBXO9	current symbol	MGI:1918788	Fbxo9	f-box protein 9	protein coding gene	MP:0005178	increased circulating cholesterol level
FBXO9	current symbol	MGI:1918788	Fbxo9	f-box protein 9	protein coding gene	MP:0001556	increased circulating HDL cholesterol level
FBXO9	current symbol	MGI:1918788	Fbxo9	f-box protein 9	protein coding gene	MP:0002768	small adrenal glands
KIAA0240	human synonym	MGI:2673855	Bicral	BRD4 interacting chromatin remodeling complex associated protein like	protein coding gene	MP:0001700	abnormal embryo turning
KIAA0240	human synonym	MGI:2673855	Bicral	BRD4 interacting chromatin remodeling complex associated protein like	protein coding gene	MP:0001625	cardiac hypertrophy
KIAA0240	human synonym	MGI:2673855	Bicral	BRD4 interacting chromatin remodeling complex associated protein like	protein coding gene	MP:0003984	embryonic growth retardation
KIAA0240	human synonym	MGI:2673855	Bicral	BRD4 interacting chromatin remodeling complex associated protein like	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
BRD8	current symbol	MGI:1925906	Brd8	bromodomain containing 8	protein coding gene	MP:0004924	abnormal behavior
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0010332	abnormal circulating apolipoprotein level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0010330	abnormal circulating lipoprotein level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0008986	abnormal liver parenchyma morphology
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0000609	abnormal liver physiology
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0005179	decreased circulating cholesterol level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0000183	decreased circulating LDL cholesterol level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0002644	decreased circulating triglyceride level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0010026	decreased liver cholesterol level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0011092	embryonic lethality, complete penetrance
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0000599	enlarged liver
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0001654	hepatic necrosis
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0002628	hepatic steatosis
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0000189	hypoglycemia
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0002941	increased circulating alanine transaminase level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0005343	increased circulating aspartate transaminase level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0005344	increased circulating bilirubin level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0005178	increased circulating cholesterol level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0001554	increased circulating free fatty acid level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0000182	increased circulating LDL cholesterol level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0003980	increased circulating phospholipid level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0020253	increased collagen level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0005281	increased fatty acid level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0009355	increased liver triglyceride level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0002981	increased liver weight
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0005283	increased unsaturated fatty acid level
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0000611	jaundice
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0003326	liver failure
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0002169	no abnormal phenotype detected
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0000603	pale liver
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0011086	postnatal lethality, incomplete penetrance
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0002083	premature death
HMGCR	current symbol	MGI:96159	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	protein coding gene	MP:0001263	weight loss
ATP6V0E1	human symbol	MGI:1328318	Atp6v0e	ATPase, H+ transporting, lysosomal V0 subunit E	protein coding gene	
ARMC8	current symbol	MGI:1921375	Armc8	armadillo repeat containing 8	protein coding gene	
SNX4	current symbol	MGI:1916400	Snx4	sorting nexin 4	protein coding gene	
GORASP1	current symbol	MGI:1921748	Gorasp1	golgi reassembly stacking protein 1	protein coding gene	MP:0013243	abnormal carbohydrate metabolism
GORASP1	current symbol	MGI:1921748	Gorasp1	golgi reassembly stacking protein 1	protein coding gene	MP:0011743	abnormal Golgi apparatus morphology
GORASP1	current symbol	MGI:1921748	Gorasp1	golgi reassembly stacking protein 1	protein coding gene	MP:0005384	cellular phenotype
SPCS1	current symbol	MGI:1916269	Spcs1	signal peptidase complex subunit 1 homolog (S. cerevisiae)	protein coding gene	
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0001648	abnormal apoptosis
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0003111	abnormal cell nucleus morphology
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0003702	abnormal chromosome morphology
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0002085	abnormal embryonic tissue morphology
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0000783	abnormal forebrain morphology
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0000266	abnormal heart morphology
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0004046	abnormal mitosis
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0002151	abnormal neural tube morphology
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0002884	abnormal pharyngeal arch morphology
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0005028	abnormal trophectoderm morphology
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0004024	aneuploidy
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0001698	decreased embryo size
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0003984	embryonic growth retardation
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0004965	inner cell mass degeneration
CENPA	current symbol	MGI:88375	Cenpa	centromere protein A	protein coding gene	MP:0011091	prenatal lethality, complete penetrance
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0002206	abnormal CNS synaptic transmission
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0002912	abnormal excitatory postsynaptic potential
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0002063	abnormal learning/memory/conditioning
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0001463	abnormal spatial learning
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0001935	decreased litter size
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0009092	endometrium hyperplasia
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0004906	enlarged uterus
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0003370	increased circulating estrogen level
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0004904	increased uterus weight
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0001923	reduced female fertility
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0001473	reduced long term potentiation
CHST10	current symbol	MGI:2138283	Chst10	carbohydrate sulfotransferase 10	protein coding gene	MP:0001922	reduced male fertility
ZNF142	rat synonym	MGI:1924514	Zfp142	zinc finger protein 142	protein coding gene	MP:0000689	abnormal spleen morphology
ZNF142	rat synonym	MGI:1924514	Zfp142	zinc finger protein 142	protein coding gene	MP:0001399	hyperactivity
ZNF142	rat synonym	MGI:1924514	Zfp142	zinc finger protein 142	protein coding gene	MP:0001415	increased exploration in new environment
ZNF142	rat synonym	MGI:1924514	Zfp142	zinc finger protein 142	protein coding gene	MP:0011967	increased or absent threshold for auditory brainstem response
MYCL1	old symbol	MGI:96799	Mycl	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived	protein coding gene	MP:0002376	abnormal dendritic cell physiology
MYCL1	old symbol	MGI:96799	Mycl	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived	protein coding gene	MP:0008127	decreased dendritic cell number
